prefix,term,df,ttf
storm,stormvloed,75,152
storm,stormaktstiden,71,89
storm,stormtrooper,67,89
storm,stormvloeden,65,71
storm,stormachtige,63,63
storm,storm.in,58,60
storm,stormal,58,70
storm,stormakt,56,77
storm,stormshak,55,69
storm,stormtrack,52,69
storm,storma,50,55
storm,stormar,50,55
storm,stormcite,50,50
storm,stormaktstid,47,61
storm,stormon,41,64
storm,stormers,39,55
storm,stormfury,39,53
storm,storms.in,39,42
storm,storms.this,35,35
storm,stormtracks,35,42
storm,stormwatch,35,49
storm,storm.it,33,34
storm,stormvloedkeringen,33,34
storm,storm.this,31,31
storm,stormarn,30,42
storm,stormsi,30,33
storm,stormiae,29,31
storm,stormvogels,29,33
storm,stormready,28,30
storm,stormakten,27,29
storm,stormer's,27,38
storm,stormes,27,28
storm,stormsurge,27,34
storm,stormyr,27,40
storm,stormagt,25,31
storm,stormdouglas,25,25
storm,stormusslor,25,37
storm,stormanicus,24,24
storm,stormworks,24,24
storm,stormfront.org,23,26
storm,stormpav,23,70
storm,stormscale,23,25
storm,stormtac,23,43
storm,stormagter,22,23
storm,stormclouds,22,24
storm,stormens,22,31
storm,stormin,22,23
storm,stormarna,21,25
storm,stormii,21,22
storm,stormproof,21,43
storm,storms.a,21,22
storm,storm.we,20,20
storm,storm1,19,23
storm,stormachtig,19,19
storm,stormbreaker,19,26
storm,stormie,19,21
storm,stormont's,19,27
storm,stormonth,19,27
storm,stormthe,19,20
storm,stormvex,19,28
storm,stormwise,19,30
storm,stormzy,19,28
storm,stormakter,18,20
storm,storman,18,30
storm,stormans,18,30
storm,storment,18,41
storm,stormfield,18,22
storm,stormâ,18,20
storm,storm.there,17,18
storm,stormarknad,17,21
storm,stormhoej,17,17
spell,spelling,49784,84793
spell,spell,29000,35991
spell,spells,22900,32356
spell,spelled,10636,11702
spell,spellings,5071,6571
spell,speller,2143,3850
spell,spellman,1098,1605
spell,spellers,948,1604
spell,spellbound,872,991
spell,spellbinding,643,676
spell,spellchecker,172,251
spell,spellen,166,231
spell,spellerberg,161,183
spell,spellberg,153,260
spell,spellout,119,157
spell,spellchecking,98,143
spell,spellmeyer,98,111
spell,spellenb,85,128
spell,spellcheck,76,99
spell,spellacy,73,129
spell,spellcheckers,68,109
spell,spello,61,76
spell,spelletjes,54,61
spell,spelle,46,54
spell,spelling.the,46,50
spell,spellman's,46,55
spell,spellmount,45,57
spell,spellenberg,35,38
spell,spellingproblemen,35,39
spell,spellenbergii,33,40
spell,spellbinders,31,38
spell,spellbinder,29,37
spell,spelletje,26,26
spell,spelling5.2.1introduction5.2.2grammar5.2.3punctuation5.2.4spelling5.2.5spelling,23,23
spell,spellmann,22,36
spell,spells.the,22,22
spell,spellbook,21,28
spell,spellbind,19,19
spell,spellcasting,19,19
spell,speller's,19,22
spell,spelling.in,19,21
spell,spellin,18,19
spell,spell.the,16,16
spell,spella,16,28
spell,spelling.school,16,16
spell,spellingonderwijs,15,28
spell,spellicans,14,25
spell,spell's,13,13
spell,spellingregels,13,13
spell,spellman’s,13,18
spell,speller’s,12,12
spell,spelling.for,12,12
spell,spelling.this,12,12
spell,spellcraft,11,15
spell,spell’s,11,12
spell,spellar,10,10
spell,spelling's,10,11
spell,spells.we,10,10
spell,spellucci,10,10
spell,spellbrink,9,10
spell,spellings.the,9,9
spell,spellingvaardigheid,9,9
spell,spellwork,9,9
spell,spellane,8,8
spell,spellanzon,8,8
spell,spelldaten,8,8
spell,spellicy,8,8
spell,spellig,8,12
spell,spelling’s,8,8
spell,spells.a,8,8
spell,spells.this,8,8
spell,spellchecker's,7,9
spell,spellcite,7,7
spell,spellecy,7,18
spell,spellercite,7,7
spell,spelling.these,7,7
spell,spelling.thus,7,7
spell,spellingsproblemen,7,7
spell,spellingvaardigheden,7,7
spell,spelliscy,7,9
spell,spellmanrobert,7,7
spell,spellbooks,6,7
spell,spellcasters,6,11
spell,spelli,6,6
spell,spelling.it,6,6
spell,spellingbewustzijn,6,7
spell,spellingen,6,6
spell,spellingkennis,6,8
spell,spellingprestaties,6,6
spell,spellof,6,6
spell,spells.for,6,6
spell,spells.in,6,6
spell,spells.these,6,6
spell,spellbindingly,5,5
spell,spellcaster,5,15
spell,spelldown,5,10
spell,spelleiders,5,5
spell,spellflict,5,5
spell,spelliknande,5,5
spell,spelling.i,5,5
so4,so4,30068,50876
so4,so42,16804,27934
so4,so40,97,111
so4,so43,26,37
so4,so46,24,29
so4,so4h,22,33
so4,so4f,20,36
so4,so4h2,18,29
so4,so49,15,17
so4,so4and,15,15
so4,so44,14,21
so4,so459,13,13
so4,so4â,13,16
so4,so41,12,13
so4,so42ˉ,12,15
so4,so4na,12,15
so4,so4mg,11,36
so4,so400,10,11
so4,so4cu,10,28
so4,so4ca,9,10
so4,so4e1,9,13
so4,so4.2h2o,7,9
so4,so45,7,12
so4,so431,6,6
so4,so48,6,7
so4,so4b,6,11
so4,so4c,6,11
so4,so4cl,6,6
so4,so4na2,6,6
so4,so4.6h2o,5,9
so4,so42â,5,7
so4,so47,5,5
so4,so4ba,5,5
so4,so4hco3,5,5
so4,so4n,5,5
so4,so4.7h2o,4,6
so4,so408,4,4
so4,so42and,4,6
so4,so4_a3,4,4
so4,so4h2o,4,7
so4,so4zn,4,9
so4,"so4,5bb",3,4
so4,so4.3h2o,3,6
so4,so4.4h2o,3,4
so4,so4.5h2o,3,3
so4,so4.7h2,3,3
so4,so400m,3,3
so4,so420,3,4
so4,so4414,3,3
so4,so4_a1,3,3
so4,so4_a2,3,3
so4,so4can,3,3
so4,so4fe,3,7
so4,so4is,3,5
so4,so4s,3,8
so4,so4solution,3,3
so4,so4type,3,3
so4,so4̇,3,5
so4,so4는,3,3
so4,so4를,3,5
so4,so4'2,2,2
so4,"so4,13psf",2,2
so4,"so4,7.5h2o",2,2
so4,so4.7.5h2o,2,2
so4,so4.7h20,2,2
so4,so40.001,2,2
so4,so40.1,2,2
so4,so4047,2,2
so4,so41151,2,2
so4,so41152,2,4
so4,so41153,2,2
so4,so41155,2,2
so4,so422,2,2
so4,so42could,2,2
so4,so42for,2,3
so4,so42h2o,2,2
so4,so42input,2,2
so4,so4317,2,5
so4,so4360,2,4
so4,so4440,2,2
so4,so4694,2,2
so4,so4_,2,3
so4,so4_conc_cluster_analysis.m,2,2
so4,so4_drf_2005,2,2
so4,so4_tm_2005,2,2
so4,so4aod,2,7
so4,so4camg,2,2
so4,so4cd,2,2
so4,so4do,2,2
so4,so4g,2,2
so4,so4galnac,2,4
so4,so4i,2,2
so4,so4k,2,2
so4,so4k2,2,2
so4,so4li3,2,2
so4,so4m,2,2
so4,so4no2ch3,2,2
so4,so4p,2,2
so4,so4were,2,2
so4,so4zro2,2,6
snowmelt,snowmelt,15330,29329
snowmelt,snowmelting,73,95
snowmelt,snowmelts,73,76
snowmelt,snowmelt.the,12,12
snowmelt,snowmelt.this,4,4
snowmelt,snowmeltwater,4,4
snowmelt,snowmelt’s,4,4
snowmelt,snowmelt.in,3,3
snowmelt,snowmeltrunoff,3,3
snowmelt,snowmeltâ,3,3
snowmelt,snowmelt's,2,2
snowmelt,snowmelt.a,2,2
snowmelt,snowmelt.after,2,2
snowmelt,snowmelt.an,2,2
snowmelt,snowmelt.based,2,2
snowmelt,snowmelt.to,2,2
snowmelt,snowmelt.we,2,2
snowmelt,snowmelt_daily_1979,2,2
snowmelt,snowmelted,2,2
snowmelt,snowmelter,2,2
snowmelt,snowmelters,2,2
snowmelt,snowmeltincludes,2,2
snowmelt,snowmeltout,2,2
snowmelt,snowmeltriding,2,2
snowmelt,snowmelt.according,1,1
snowmelt,snowmelt.additional,1,1
snowmelt,snowmelt.changes,1,1
snowmelt,snowmelt.consequently,1,1
snowmelt,snowmelt.doy,1,2
snowmelt,snowmelt.editor,1,1
snowmelt,snowmelt.erosion,1,1
snowmelt,snowmelt.fishermen,1,1
snowmelt,snowmelt.ford,1,1
snowmelt,snowmelt.heterocystous,1,1
snowmelt,snowmelt.key,1,1
snowmelt,snowmelt.landslide,1,1
snowmelt,snowmelt.material,1,1
snowmelt,snowmelt.median,1,1
snowmelt,snowmelt.methodologies,1,1
snowmelt,snowmelt.methodology,1,1
snowmelt,snowmelt.on,1,1
snowmelt,snowmelt.other,1,1
snowmelt,snowmelt.pakistan,1,1
snowmelt,snowmelt.recent,1,1
snowmelt,snowmelt.stormwater,1,1
snowmelt,snowmelt.such,1,1
snowmelt,snowmelt.suggestions,1,1
snowmelt,snowmelt.temperature,1,1
snowmelt,snowmelt_belowground,1,1
snowmelt,snowmeltand,1,1
snowmelt,snowmeltbase,1,1
snowmelt,snowmeltchad,1,1
snowmelt,snowmeltcomponents,1,1
snowmelt,snowmeltdominated,1,1
snowmelt,snowmeltevents,1,1
snowmelt,snowmeltin,1,1
snowmelt,snowmelting.pdf,1,1
snowmelt,snowmeltprocesses,1,1
snowmelt,snowmeltr,1,1
snowmelt,snowmeltrunofffrom,1,1
snowmelt,snowmeltrunoffhruinductive,1,1
snowmelt,snowmeltsnowmelt,1,1
snowmelt,snowmelttimberlinewarmingxylogenesis,1,1
snowmelt,snowmelttracing,1,1
shift,shift,1302740,1748130
shift,shifts,552882,706927
shift,shifting,325579,391475
shift,shifted,309712,353158
shift,shifter,19037,33715
shift,shifters,12883,18140
shift,shiftwork,1900,3669
shift,shiftable,874,1271
shift,shift.the,689,699
shift,shifty,577,660
shift,shiftworkers,510,997
shift,shifts.the,293,294
shift,shiftings,284,324
shift,shiftless,266,306
shift,shiftin,200,212
shift,shift2rail,169,222
shift,shift.in,154,155
shift,shift's,148,163
shift,shift.this,148,148
shift,shifting.the,139,141
shift,shiftability,125,200
shift,shiftrows,123,188
shift,shift.a,120,120
shift,shiftfrom,120,126
shift,shiftshare,108,136
shift,shiftiness,104,158
shift,shiftworking,101,148
shift,shifts.we,79,83
shift,shift.it,76,76
shift,shifts.in,74,74
shift,shift.we,73,73
shift,shifta,73,120
shift,shift’s,73,79
shift,shifted.the,72,73
shift,shifter's,71,83
shift,shifts.this,66,67
shift,shifterless,62,71
shift,shiftdown,58,84
shift,shiftof,58,59
shift,shiftworker,57,75
shift,shifts.a,51,51
shift,shiftrow,49,67
shift,shift를,49,56
shift,shiftan,48,102
shift,shift.as,47,47
shift,shift.results,42,42
shift,shiftlessness,42,42
shift,shift.to,39,39
shift,shiftto,38,39
shift,shiftand,35,36
shift,shifting.this,33,33
shift,shift.methods,32,32
shift,shifte,32,35
shift,shiftthe,30,30
shift,shift.however,29,29
shift,shiftedfrom,29,29
shift,shiftes,29,29
shift,shifts.it,29,29
shift,shifttowards,29,29
shift,shift.then,28,28
shift,shift.for,27,27
shift,shift.after,26,26
shift,shift.based,26,26
shift,shifter.the,26,27
shift,shiftinvariant,26,26
shift,shifts.j,26,31
shift,shift의,26,34
shift,shift가,25,25
shift,shift.there,24,24
shift,shiftting,24,25
shift,shiftup,24,42
shift,shift.and,23,23
shift,shift.when,23,24
shift,shifts.these,23,23
shift,shiftâ,23,24
shift,shift.these,22,22
shift,shiftkeying,22,22
shift,shiftsof,22,24
shift,shifting.in,21,21
shift,shifts.methods,21,21
shift,shift와,21,23
shift,shiftaway,20,20
shift,shifted.in,20,20
shift,shiftis,20,20
shift,shift.our,19,19
shift,shiftness,19,26
shift,shifts.however,19,19
shift,shift.by,18,18
shift,shift.conclusion,18,18
shift,shift.conclusions,18,18
shift,shiftnya,18,20
shift,shiftregister,18,19
shift,shift.therefore,17,17
shift,shifted.this,17,17
shift,shifts.results,17,17
shift,shiftsin,17,17
shift,shift.finally,16,16
shift,shiftedto,16,16
shift,shifter’s,16,19
shift,shifting.we,16,16
river,river,1099768,2223733
river,rivers,238139,354162
river,riverside,91593,98917
river,riverine,31727,44358
river,rivera,18150,25335
river,riverbed,9340,14261
river,riverbank,6045,9831
river,river's,5325,6332
river,rivero,3924,5179
river,river.the,3693,3872
river,riverbanks,3197,4030
river,river’s,2835,3349
river,riveraines,2659,2937
river,riverains,2060,2560
river,rivermead,1870,2338
river,riverbeds,1824,2205
river,riverbase,1588,1588
river,riverfront,1404,2346
river,riverfly,819,835
river,riverina,794,1002
river,riverscape,740,1121
river,rivers.the,665,701
river,river.in,660,670
river,riverhead,645,765
river,riverdale,577,790
river,river.it,507,510
river,riversides,491,590
river,riverway,457,736
river,riveros,451,586
river,riverton,451,602
river,riverscapes,444,597
river,river.this,441,449
river,rivera's,433,596
river,riverboat,430,549
river,riverview,407,525
river,riverain,403,469
river,rivera’s,344,518
river,riverland,300,397
river,riversleigh,292,539
river,riveraine,281,367
river,riverflow,238,359
river,riverways,230,318
river,river.a,227,227
river,riverbend,183,294
river,riverstone,179,194
river,riverwalk,177,238
river,river.based,173,174
river,riversdale,154,196
river,rivermouth,153,257
river,rivers.in,153,153
river,riverwater,147,179
river,riverboats,139,152
river,riveras,133,145
river,riverbasin,133,207
river,riverfronts,132,192
river,river.these,131,135
river,river2d,125,192
river,riverdance,123,204
river,riverol,122,139
river,riverrun,120,151
river,rivers.this,120,121
river,river.as,119,119
river,river.however,114,115
river,river.there,112,112
river,riverin,110,120
river,river.we,109,110
river,river.according,101,101
river,riversand,96,132
river,river.at,95,95
river,rivers's,93,118
river,river.after,92,93
river,river.results,92,92
river,riversi,91,150
river,riveroi,90,117
river,riverborne,89,109
river,river.for,85,85
river,riverâ,85,99
river,river.and,84,84
river,river.on,83,84
river,riverae,82,99
river,rivers.it,81,82
river,riverand,79,82
river,river.from,76,77
river,river.therefore,76,76
river,river.to,76,77
river,river.by,70,70
river,river.its,70,71
river,river.keywords,70,70
river,riverkeeper,69,110
river,river.through,68,68
river,riverwood,68,83
river,river.during,67,67
river,riverside's,67,74
river,riverware,67,124
river,riveramarcelino,66,66
river,river.but,63,63
river,river.they,62,65
river,river.water,62,63
river,riversiana,61,78
river,river.with,60,60
renewable,renewable,417688,669197
renewable,renewables,23516,30760
renewable,renewableenergy,198,210
renewable,renewables.in,35,35
renewable,renewables.the,24,24
renewable,renewables.ninja,23,29
renewable,renewable.the,21,21
renewable,renewable's,15,15
renewable,renewableresources,12,12
renewable,renewablesources,11,11
renewable,renewable.this,10,10
renewable,renewableenergies,10,10
renewable,renewable.in,9,9
renewable,renewableresource,9,9
renewable,renewableuk,8,10
renewable,renewable’s,8,8
renewable,renewables.we,7,7
renewable,renewable.it,6,6
renewable,renewableand,6,6
renewable,renewablebiomass,5,5
renewable,renewables.ninja.solar.farms.output.full.csv,5,5
renewable,renewables.this,5,5
renewable,renewables.to,5,5
renewable,renewabletechnologies,5,5
renewable,renewablenepal,4,6
renewable,renewablepower,4,4
renewable,renewables.it,4,4
renewable,renewable.due,3,3
renewable,renewable.so,3,3
renewable,renewable.therefore,3,3
renewable,renewable.to,3,4
renewable,renewable_energy,3,3
renewable,renewablee,3,3
renewable,renewableelectricity,3,3
renewable,renewablenatural,3,3
renewable,renewableness,3,3
renewable,renewables.ninja.wind.output.full.csv,3,3
renewable,renewable.a,2,2
renewable,renewable.at,2,2
renewable,renewable.for,2,2
renewable,renewable.hence,2,2
renewable,renewable.however,2,2
renewable,renewable.inevitably,2,2
renewable,renewable.pdf,2,3
renewable,renewable.there,2,2
renewable,renewable.we,2,2
renewable,renewable.with,2,2
renewable,renewable.within,2,2
renewable,renewable_energy.html,2,2
renewable,renewable_resource_by_region.xlsx,2,2
renewable,renewablebased,2,2
renewable,renewablecapacity,2,2
renewable,renewablegraphical,2,2
renewable,renewablehydrogen,2,2
renewable,renewablere,2,2
renewable,renewables.as,2,2
renewable,renewables.besides,2,2
renewable,renewables.by,2,2
renewable,renewables.considering,2,2
renewable,renewables.denmark,2,2
renewable,renewables.every,2,2
renewable,renewables.for,2,2
renewable,renewables.high,2,2
renewable,renewables.his,2,2
renewable,renewables.however,2,2
renewable,renewables.keywords,2,2
renewable,renewables.ninja.solar.farms.output.full.adjusted.csv,2,2
renewable,renewables.pdf,2,2
renewable,renewables.short,2,2
renewable,renewables.sieber,2,2
renewable,renewables.then,2,2
renewable,renewables9,2,2
renewable,renewablesenergy,2,2
renewable,renewablesource,2,2
renewable,renewablessources,2,2
renewable,renewablessupply,2,2
renewable,renewablesthe,2,2
renewable,renewable.alkali,1,1
renewable,renewable.biomass,1,1
renewable,renewable.but,1,1
renewable,renewable.carbon,1,1
renewable,renewable.care,1,1
renewable,renewable.chengdu,1,1
renewable,renewable.combined,1,1
renewable,renewable.compared,1,1
renewable,renewable.conservation,1,1
renewable,renewable.corncob,1,1
renewable,renewable.depending,1,1
renewable,renewable.development,1,1
renewable,renewable.during,1,1
renewable,renewable.first,1,1
renewable,renewable.how,1,1
renewable,renewable.journal,1,1
renewable,renewable.liquefied,1,1
renewable,renewable.liquid,1,1
renewable,renewable.local,1,1
renewable,renewable.many,1,1
renewable,renewable.meanwhile,1,1
renewable,renewable.minyak,1,1
renewable,renewable.nowadays,1,1
reduc,reduced,4423449,5727252
reduc,reduction,3844621,5396044
reduc,reduce,3749182,4330295
reduc,reducing,2148941,2488346
reduc,reduces,1116283,1216666
reduc,reductions,387852,479761
reduc,reductase,156462,264278
reduc,reductive,93069,124589
reduc,reducir,54579,61354
reduc,reducao,47917,66404
reduc,reduccion,36025,45803
reduc,reducción,33503,39997
reduc,reducible,23810,29832
reduc,reductionist,14793,16937
reduc,reductant,14709,18676
reduc,reducer,14007,23818
reduc,reducido,13975,14924
reduc,reductionism,10717,13498
reduc,reducibility,10527,14140
reduc,reductases,9964,14167
reduc,reducida,9189,10203
reduc,reduciendo,8297,8580
reduc,reducers,6166,8946
reduc,reducen,6056,6299
reduc,reductants,5655,7117
reduc,reduced.the,4326,4360
reduc,reducciones,3949,4597
reduc,reducidos,3585,3919
reduc,reductively,3472,3829
reduc,reduction.the,2625,2663
reduc,reducidas,2591,2755
reduc,reduc,2237,2313
reduc,reductor,2188,2921
reduc,reduct,2065,3237
reduc,reducoes,1930,2308
reduc,reducirse,1816,1848
reduc,reduccio,1657,2212
reduc,reductionistic,1655,1834
reduc,reductio,1653,1983
reduc,reductores,1622,2251
reduc,reducts,1560,2615
reduc,reduccionista,1389,1461
reduc,reducionista,1307,1367
reduc,reducteur,1209,1384
reduc,reductasa,1171,1820
reduc,reductie,1149,1436
reduc,reduccionismo,1048,1189
reduc,reductrice,1040,1164
reduc,reduced.in,980,981
reduc,reducionismo,795,905
reduc,reduceren,738,835
reduc,reductoisomerase,721,961
reduc,reduction.in,717,731
reduc,reducting,678,742
reduc,reducted,673,734
reduc,reduced.this,664,664
reduc,reducera,645,743
reduc,reduccionistas,629,643
reduc,reducteurs,623,746
reduc,reductible,621,660
reduc,reduced.conclusion,620,620
